partner_id,region,vertical,partner_tier,months_as_partner,nps_score,nps_trend,support_tickets_last_quarter,avg_resolution_time_days,engagement_score,days_since_last_contact,num_active_deals,has_competitor_relationship,churn_probability,churned_next_quarter,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_volatility,seasonal_autocorr_lag12,has_seasonality,gtv_vs_peers,gtv_vs_market_growth,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,scoring_path,snapshot_role,snapshot_cutoff_month
partner_138,NA,Tech,Certified,39,8,stable,0,1.9,69.4,25,1,0,0.0011,0,65121.23,1.13,18.18,0.2103,0.2584,0,0.9333,-1.85,0.0,0.0,mature,train,26
partner_139,LATAM,Retail,Certified,1,7,stable,1,2.6,49.9,30,0,0,0.0156,0,70915.28,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,111.83,new_partner,train,26
partner_140,EMEA,Manufacturing,Certified,23,4,stable,5,2.6,58.8,64,0,0,0.1466,0,11560.58,1.28,-26.33,0.2064,0.0027,0,0.0952,-0.9,0.0,0.0,mature,train,26
partner_141,NA,Tech,Strategic,15,3,stable,5,5.2,31.5,38,0,1,0.3733,0,128907.67,13.47,81.0,0.3769,-0.1815,0,0.8889,10.49,0.0,0.0,mature,train,26
partner_142,NA,Services,Registered,1,7,improving,1,2.8,79.7,39,7,0,0.0037,0,8161.73,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,0.01,new_partner,train,26
partner_143,APAC,Services,Certified,27,10,declining,0,0.5,46.4,36,3,0,0.0016,0,27575.33,-10.48,-5.16,0.0971,-0.0665,0,0.6471,-11.61,0.0,0.0,mature,train,26
partner_144,NA,Services,Certified,52,8,improving,1,1.6,55.3,63,5,0,0.0029,0,17577.91,11.59,25.6,0.1906,-0.3403,0,0.3,10.46,0.0,0.0,mature,train,26
partner_145,NA,Tech,Registered,1,9,declining,3,1.8,52.2,40,1,0,0.0045,0,9076.74,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,32.3,new_partner,train,26
partner_146,EMEA,Tech,Strategic,44,7,improving,4,5.2,78.5,35,5,0,0.0124,0,59351.32,16.93,5.91,0.1128,0.1124,0,0.3,13.95,0.0,0.0,mature,train,26
partner_147,NA,Manufacturing,Registered,28,6,improving,3,4.3,26.7,6,2,1,0.0287,0,3446.38,-3.44,-26.29,0.2535,0.2198,0,0.0909,-5.62,0.0,0.0,mature,train,26
partner_148,NA,Services,Strategic,38,4,improving,4,5.2,39.1,46,2,1,0.151,0,66373.99,-6.38,-38.64,0.3381,-0.0649,0,0.5,-7.51,0.0,0.0,mature,train,26
partner_149,NA,Tech,Certified,2,8,declining,6,4.1,48.5,36,0,1,0.5054,0,28715.33,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,12.52,new_partner,train,26
partner_150,EMEA,Services,Registered,47,4,stable,4,3.0,52.5,42,2,0,0.5983,1,12136.95,-12.76,-1.96,0.2226,0.8831,1,0.7143,-13.89,-1.25,0.0,mature,train,26
partner_151,APAC,Retail,Certified,1,4,declining,5,4.1,34.8,48,0,1,0.4675,0,20271.08,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-69.67,new_partner,train,26
partner_152,APAC,Services,Registered,49,5,improving,4,4.2,46.7,54,4,1,0.2574,0,9692.19,7.86,24.06,0.156,0.3105,0,0.7097,6.73,0.0,0.0,mature,train,26
partner_153,EMEA,Retail,Certified,35,9,declining,1,1.9,69.1,10,2,0,0.0004,0,24062.37,5.3,-25.95,0.2556,0.4133,0,0.3333,2.86,0.0,0.0,mature,train,26
partner_154,NA,Retail,Certified,16,6,improving,0,3.8,76.7,42,1,0,0.0009,0,40783.56,2.2,-18.79,0.2188,-0.0568,0,0.6429,-0.24,0.0,0.0,mature,train,26
partner_155,EMEA,Tech,Certified,1,7,declining,6,4.8,28.4,53,0,0,0.2807,1,9296.35,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-84.57,new_partner,train,26
partner_156,LATAM,Retail,Strategic,32,8,improving,2,3.1,35.8,14,1,0,0.0033,0,71232.81,8.58,68.01,0.333,-0.2543,0,0.4444,6.14,0.0,0.0,mature,train,26
partner_157,EMEA,Retail,Registered,2,9,improving,0,3.1,76.0,11,3,0,0.0003,0,19233.45,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,278.75,new_partner,train,26
partner_158,LATAM,Retail,Registered,32,6,stable,2,3.1,72.0,50,2,0,0.097,0,14853.03,-2.24,7.35,0.0992,-0.002,0,0.88,-4.68,0.0,0.0,mature,train,26
partner_159,LATAM,Tech,Registered,41,5,declining,6,3.9,26.8,79,0,1,0.5651,0,9308.04,8.43,2.91,0.2393,0.7878,1,0.5806,5.45,-8.26,0.0,mature,train,26
partner_160,LATAM,Services,Registered,12,7,improving,2,4.6,79.8,20,4,0,0.0021,0,10935.36,19.76,50.49,0.2787,0.1004,0,0.7619,18.63,0.0,0.0,mature,train,26
partner_161,EMEA,Retail,Registered,10,5,improving,8,7.0,51.5,52,0,0,0.2681,0,5266.58,6.61,-20.55,0.2125,-0.012,0,0.1163,4.17,0.0,0.0,mature,train,26
partner_162,APAC,Manufacturing,Registered,9,6,declining,6,5.9,22.9,64,0,1,0.646,0,6151.29,-5.36,-3.56,0.2083,0.7634,1,0.3333,-7.54,-3.42,0.0,mature,train,26
partner_163,EMEA,Services,Registered,10,4,stable,3,0.5,30.6,53,0,1,0.3763,1,3642.99,-25.74,8.0,0.2502,0.8895,1,0.0476,-26.87,-4.64,0.0,mature,train,26
partner_164,EMEA,Retail,Registered,3,6,stable,3,2.0,49.1,0,4,0,0.0063,0,6120.55,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-58.58,new_partner,train,26
partner_165,NA,Retail,Strategic,11,6,declining,6,4.4,46.8,60,1,0,0.2767,0,58029.8,-5.9,-22.87,0.2129,0.0418,0,0.7273,-8.34,0.0,0.0,mature,train,26
partner_166,NA,Services,Registered,35,9,declining,0,0.5,73.3,0,7,0,0.0003,0,7187.14,-18.27,-24.05,0.1929,-0.2502,0,0.3409,-19.4,0.0,0.0,mature,train,26
partner_167,APAC,Services,Strategic,14,5,improving,2,1.2,80.7,0,2,0,0.0008,0,104242.32,1.93,8.17,0.1443,-0.0356,0,0.7273,0.8,0.0,0.0,mature,train,26
partner_168,APAC,Tech,Registered,42,3,declining,11,4.6,42.0,39,0,0,0.6468,0,20597.24,19.59,55.22,0.306,-0.0976,0,1.0,16.61,0.0,0.0,mature,train,26
partner_169,NA,Services,Registered,44,4,stable,6,6.7,0.0,77,0,0,0.9303,1,4537.32,-13.01,-32.14,0.3197,-0.3996,0,0.2045,-14.14,0.0,0.0,mature,train,26
partner_170,APAC,Retail,Certified,41,8,stable,2,3.5,47.5,6,3,0,0.0055,0,39653.54,11.8,5.07,0.0876,-0.2191,0,0.75,9.36,0.0,0.0,mature,train,26
partner_171,EMEA,Tech,Registered,28,7,improving,2,2.5,71.5,3,2,0,0.0031,0,4721.02,4.13,-32.5,0.3387,-0.2366,0,0.0625,1.15,0.0,0.0,mature,train,26
partner_172,NA,Manufacturing,Registered,15,4,stable,2,3.0,45.0,49,0,0,0.0311,0,11376.77,-17.24,-5.28,0.0849,0.1777,0,0.8485,-19.42,0.0,0.0,mature,train,26
partner_173,EMEA,Retail,Certified,50,6,improving,0,2.0,56.1,35,3,1,0.0272,0,9926.88,-15.4,-37.24,0.333,-0.2438,0,0.0303,-17.84,0.0,0.0,mature,train,26
partner_174,APAC,Services,Registered,8,3,declining,8,5.6,43.0,75,0,0,0.7879,1,9306.08,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-17.99,new_partner,train,26
partner_175,EMEA,Tech,Registered,23,6,declining,4,4.6,61.6,31,2,1,0.1155,0,10162.0,11.52,-1.9,0.0975,0.0783,0,0.4688,8.54,0.0,0.0,mature,train,26
partner_176,EMEA,Services,Certified,23,4,declining,3,6.4,13.4,61,0,1,0.9066,1,31134.08,-2.4,8.21,0.1882,0.8115,1,0.6176,-3.53,0.1,0.0,mature,train,26
partner_177,NA,Tech,Registered,40,7,improving,2,3.0,31.9,45,5,0,0.0209,0,2043.08,-6.82,-37.51,0.3077,-0.1337,0,0.0256,-9.8,0.0,0.0,mature,train,26
partner_178,APAC,Tech,Certified,28,6,stable,4,1.4,55.9,11,0,0,0.0156,0,32463.06,-2.38,-1.24,0.0925,-0.1597,0,0.75,-5.36,0.0,0.0,mature,train,26
partner_179,APAC,Retail,Registered,43,5,declining,7,5.0,12.3,56,0,1,0.9261,1,20579.62,-17.96,-23.45,0.2351,-0.2226,0,1.0,-20.4,0.0,0.0,mature,train,26
partner_180,LATAM,Retail,Strategic,50,4,declining,1,5.5,45.0,70,2,1,0.7428,1,215520.01,8.03,45.32,0.257,0.3952,0,1.0,5.59,0.0,0.0,mature,train,26
partner_181,APAC,Services,Certified,19,7,stable,1,0.5,67.2,26,2,0,0.0015,0,36704.94,-13.45,-14.66,0.0886,0.2392,0,0.8824,-14.58,0.0,0.0,mature,train,26
partner_182,APAC,Retail,Strategic,47,10,declining,0,0.5,90.9,0,11,0,0.0,0,70817.06,5.54,79.67,0.3563,-0.0807,0,0.4286,3.1,0.0,0.0,mature,train,26
partner_183,NA,Retail,Certified,6,5,declining,5,4.8,72.7,52,0,0,0.1073,0,44948.56,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,8.48,new_partner,train,26
partner_184,NA,Retail,Registered,50,9,declining,0,5.2,75.1,44,3,0,0.0023,0,7250.76,-8.96,-13.44,0.0979,-0.0182,0,0.3404,-11.4,0.0,0.0,mature,train,26
partner_185,LATAM,Retail,Certified,7,9,improving,3,1.9,57.2,28,3,0,0.0049,0,31628.76,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,4.63,new_partner,train,26
partner_186,LATAM,Services,Registered,46,8,stable,0,2.8,64.8,32,1,0,0.0111,0,13538.36,19.0,70.15,0.3616,0.3177,0,0.8571,17.87,0.0,0.0,mature,train,26
partner_187,NA,Tech,Certified,19,8,declining,5,7.0,48.4,54,1,0,0.0275,0,17590.91,4.73,-26.5,0.1886,0.4945,0,0.2333,1.75,0.0,0.0,mature,train,26
partner_188,EMEA,Services,Certified,52,2,stable,5,4.0,25.2,27,0,0,0.1817,0,47188.71,-18.79,23.83,0.2014,0.2392,0,0.9118,-19.92,0.0,0.0,mature,train,26
partner_189,LATAM,Retail,Registered,4,7,improving,1,4.7,95.5,44,2,0,0.0093,0,9065.58,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-17.27,new_partner,train,26
partner_190,EMEA,Manufacturing,Strategic,23,5,stable,3,4.6,25.1,30,2,1,0.1813,0,91190.97,-11.89,-27.7,0.1872,0.1116,0,0.6154,-14.07,0.0,0.0,mature,train,26
partner_191,APAC,Tech,Registered,49,7,declining,5,4.2,17.1,30,0,0,0.0318,0,17639.11,5.01,31.19,0.2196,-0.181,0,0.9231,2.03,0.0,0.0,mature,train,26
partner_192,EMEA,Tech,Certified,1,6,declining,5,4.7,23.9,12,2,0,0.1004,0,41406.19,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,4.59,new_partner,train,26
partner_193,EMEA,Services,Certified,12,7,stable,0,1.8,77.7,0,7,0,0.0,0,30887.5,5.3,22.22,0.2197,-0.1462,0,0.5588,4.17,0.0,0.0,mature,train,26
partner_194,APAC,Services,Registered,1,10,improving,1,4.8,94.0,0,6,0,0.0,0,4369.58,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-77.54,new_partner,train,26
partner_195,EMEA,Services,Certified,15,8,improving,2,0.5,62.7,6,4,0,0.0015,0,15761.44,3.23,1.61,0.0979,0.3862,0,0.2059,2.1,0.0,0.0,mature,train,26
partner_196,EMEA,Retail,Certified,19,5,stable,3,4.4,42.9,50,0,0,0.052,0,28667.43,13.68,15.26,0.0918,0.1209,0,0.5455,11.24,0.0,0.0,mature,train,26
partner_197,NA,Retail,Registered,32,4,improving,2,4.0,49.3,73,3,0,0.7837,1,4219.1,6.31,-36.09,0.2972,0.2517,0,0.0851,3.87,0.0,0.0,mature,train,26
partner_198,APAC,Manufacturing,Certified,11,6,declining,3,3.7,43.5,47,2,0,0.1946,0,35064.71,8.28,23.01,0.2089,0.1051,0,0.7692,6.1,0.0,0.0,mature,train,26
partner_199,EMEA,Retail,Registered,6,9,stable,0,3.2,89.5,16,4,0,0.0,0,13495.85,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,125.43,new_partner,train,26
partner_200,NA,Manufacturing,Certified,6,6,stable,1,2.3,59.5,58,7,0,0.0051,0,15312.35,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-72.52,new_partner,train,26
partner_201,LATAM,Manufacturing,Registered,51,8,declining,2,3.8,55.0,0,3,0,0.0093,0,6258.72,11.55,16.11,0.2292,0.7421,1,0.2609,9.37,5.55,0.0,mature,train,26
partner_202,APAC,Manufacturing,Strategic,52,7,declining,3,3.7,49.0,46,2,0,0.036,0,132138.11,0.98,29.94,0.2595,0.4221,0,1.0,-1.2,0.0,0.0,mature,train,26
partner_203,NA,Services,Strategic,9,10,improving,0,2.7,90.0,14,3,0,0.0001,0,141234.2,0.25,12.33,0.0829,-0.0425,0,1.0,-0.88,0.0,0.0,mature,train,26
partner_204,EMEA,Manufacturing,Registered,8,6,stable,2,3.6,69.2,60,5,0,0.0064,0,8155.54,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,0.96,new_partner,train,26
partner_205,EMEA,Retail,Registered,1,8,improving,2,3.6,43.2,0,5,0,0.0064,0,22687.93,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,242.38,new_partner,train,26
partner_206,EMEA,Retail,Certified,52,3,stable,3,4.6,28.8,47,0,0,0.5532,1,35434.32,7.38,16.2,0.2597,-0.2312,0,0.7273,4.94,0.0,0.0,mature,train,26
partner_207,EMEA,Manufacturing,Certified,37,10,improving,0,0.5,83.0,0,5,0,0.0007,0,23848.22,-9.93,-31.33,0.2393,0.1763,0,0.619,-12.11,0.0,0.0,mature,train,26
partner_208,LATAM,Tech,Registered,41,3,improving,4,7.4,58.8,36,0,1,0.5638,1,5149.89,-1.94,-0.13,0.0787,0.4938,0,0.1935,-4.92,0.0,0.0,mature,train,26
partner_209,EMEA,Retail,Registered,13,10,stable,1,0.5,100.0,39,6,0,0.0001,0,5770.51,-0.98,-11.88,0.0982,-0.2777,0,0.186,-3.42,0.0,0.0,mature,train,26
partner_210,NA,Tech,Registered,34,8,improving,2,2.1,52.9,18,2,0,0.0002,0,20261.0,-4.27,22.3,0.1149,-0.0452,0,0.9487,-7.25,0.0,0.0,mature,train,26
partner_211,LATAM,Services,Strategic,1,9,improving,0,0.5,66.3,33,7,0,0.0006,0,43744.5,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-58.02,new_partner,train,26
partner_212,NA,Services,Registered,36,7,stable,5,4.2,67.8,56,1,0,0.0281,0,10166.18,-4.35,-9.0,0.083,0.1876,0,0.6591,-5.48,0.0,0.0,mature,train,26
partner_213,EMEA,Manufacturing,Strategic,30,2,stable,5,4.1,30.5,30,0,0,0.7035,1,51023.53,-33.48,-6.05,0.2398,0.8304,1,0.3077,-35.66,-3.09,0.0,mature,train,26
partner_214,APAC,Tech,Registered,16,6,improving,2,5.7,37.7,28,1,0,0.1267,0,8923.84,3.29,-4.73,0.0872,-0.2428,0,0.4615,0.31,0.0,0.0,mature,train,26
partner_215,LATAM,Retail,Strategic,38,7,improving,1,4.8,63.1,48,2,1,0.0632,0,64300.02,30.05,0.11,0.254,0.8364,1,0.2222,27.61,-0.21,0.0,mature,train,26
partner_216,LATAM,Tech,Registered,34,8,declining,6,3.3,56.2,51,0,0,0.106,0,8965.8,-7.65,-4.85,0.0936,0.2518,0,0.5161,-10.63,0.0,0.0,mature,train,26
partner_217,EMEA,Tech,Registered,22,8,declining,3,0.9,55.5,28,3,0,0.0034,0,6703.53,-7.25,-8.25,0.1006,-0.2195,0,0.25,-10.23,0.0,0.0,mature,train,26
partner_218,EMEA,Manufacturing,Strategic,7,4,stable,2,3.1,38.0,71,1,1,0.1251,0,42948.5,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,9.19,new_partner,train,26
partner_219,APAC,Manufacturing,Strategic,1,5,stable,5,5.0,12.4,68,1,0,0.4336,0,108485.96,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,58.89,new_partner,train,26
partner_220,NA,Retail,Registered,51,6,declining,3,3.6,43.7,55,0,0,0.1885,0,5032.71,3.66,-15.64,0.1108,-0.0191,0,0.1064,1.22,0.0,0.0,mature,train,26
partner_221,NA,Retail,Registered,13,3,stable,8,6.1,17.1,101,1,1,0.9952,1,16707.56,16.97,2.28,0.2467,0.8919,1,0.9574,14.53,3.21,0.0,mature,train,26
partner_222,NA,Retail,Registered,14,5,declining,6,3.1,52.0,84,0,1,0.4566,0,6478.1,-3.58,-5.73,0.0898,0.307,0,0.234,-6.02,0.0,0.0,mature,train,26
partner_223,LATAM,Services,Registered,36,5,improving,3,6.9,61.0,27,4,1,0.183,0,7082.67,-8.49,19.37,0.1978,0.8254,1,0.381,-9.62,16.94,0.0,mature,train,26
partner_224,APAC,Manufacturing,Registered,11,9,improving,1,2.3,48.3,0,2,1,0.0034,1,5376.62,-7.85,-32.9,0.2456,-0.2904,0,0.1667,-10.03,0.0,0.0,mature,train,26
partner_225,EMEA,Retail,Strategic,18,5,declining,5,2.6,33.6,45,0,1,0.4285,0,116726.37,9.15,2.12,0.1642,0.7459,1,0.7857,6.71,-1.94,0.0,mature,train,26
partner_226,APAC,Services,Registered,38,5,stable,3,2.2,71.7,17,4,0,0.0017,0,3854.95,13.17,14.81,0.1102,-0.1405,0,0.129,12.04,0.0,0.0,mature,train,26
partner_227,EMEA,Tech,Certified,31,6,stable,3,3.5,39.1,28,2,0,0.0042,0,18829.31,11.7,-4.29,0.233,0.9083,1,0.3226,8.72,-6.0,0.0,mature,train,26
partner_228,NA,Tech,Registered,35,6,stable,4,6.1,71.9,36,1,0,0.0357,0,5636.33,9.77,15.71,0.1524,0.2374,0,0.2051,6.79,0.0,0.0,mature,train,26
partner_229,LATAM,Services,Registered,1,7,improving,2,2.7,73.4,20,5,0,0.0017,0,11035.38,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,1.56,new_partner,train,26
partner_230,EMEA,Retail,Certified,23,7,improving,5,2.4,74.7,44,7,0,0.0013,0,20081.42,9.06,6.9,0.1862,0.5645,1,0.2121,6.62,-2.29,0.0,mature,train,26
partner_231,EMEA,Retail,Registered,24,8,improving,1,3.8,76.7,30,4,0,0.0016,0,11019.76,-18.16,9.48,0.2232,0.7914,1,0.6744,-20.6,-1.34,0.0,mature,train,26
partner_232,NA,Manufacturing,Certified,33,9,improving,2,3.9,81.0,32,6,1,0.0103,0,26936.62,-24.28,-7.8,0.1651,0.6092,1,0.6923,-26.46,-15.15,0.0,mature,train,26
partner_233,APAC,Retail,Registered,5,1,declining,12,6.8,0.0,49,0,1,0.9886,1,15387.89,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,57.99,new_partner,train,26
partner_234,NA,Manufacturing,Strategic,6,7,stable,4,4.0,74.5,25,0,0,0.0061,0,110882.38,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,234.75,new_partner,train,26
partner_235,APAC,Retail,Certified,41,5,improving,3,3.0,10.5,19,0,0,0.1193,0,81858.51,17.36,73.21,0.3645,-0.2651,0,1.0,14.92,0.0,0.0,mature,train,26
partner_236,APAC,Retail,Strategic,36,8,improving,0,1.0,80.7,30,2,0,0.0008,0,148140.86,19.69,0.99,0.1727,0.7688,1,0.7143,17.25,7.4,0.0,mature,train,26
partner_237,NA,Retail,Registered,44,6,improving,4,1.7,45.0,87,0,0,0.4451,0,5479.54,-12.56,-34.78,0.34,-0.4537,0,0.1915,-15.0,0.0,0.0,mature,train,26
partner_238,LATAM,Tech,Registered,12,4,stable,3,4.0,33.6,55,1,0,0.4297,0,5984.35,9.24,14.34,0.1197,0.1007,0,0.2903,6.26,0.0,0.0,mature,train,26
partner_239,EMEA,Retail,Registered,54,5,declining,1,2.4,47.4,38,5,0,0.0398,0,7763.45,17.48,-2.41,0.2253,0.7748,1,0.4186,15.04,0.91,0.0,mature,train,26
partner_240,EMEA,Retail,Certified,12,5,stable,5,2.8,62.4,30,3,0,0.0075,0,30754.5,1.45,-7.78,0.1071,-0.1739,0,0.5758,-0.99,0.0,0.0,mature,train,26
partner_241,APAC,Services,Registered,34,5,improving,4,3.7,70.9,31,5,0,0.0133,0,20482.26,7.93,31.32,0.2355,-0.3659,0,1.0,6.8,0.0,0.0,mature,train,26
partner_242,LATAM,Tech,Registered,6,6,improving,3,1.8,63.6,55,2,0,0.0063,0,10317.54,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-32.02,new_partner,train,26
partner_243,EMEA,Tech,Registered,50,3,stable,0,3.7,40.7,51,1,1,0.3787,0,10195.55,-10.64,10.05,0.1859,0.852,1,0.5,-13.62,0.52,0.0,mature,train,26
partner_244,NA,Retail,Registered,16,6,declining,6,3.9,57.2,69,0,0,0.0891,0,10027.91,-6.69,5.8,0.1139,0.2971,0,0.7021,-9.13,0.0,0.0,mature,train,26
partner_245,LATAM,Tech,Registered,43,4,stable,4,4.1,38.9,75,1,0,0.3325,0,12524.77,9.0,59.76,0.3357,-0.1332,0,0.871,6.02,0.0,0.0,mature,train,26
partner_246,APAC,Retail,Registered,16,7,improving,0,3.5,62.7,53,2,0,0.0029,0,12257.47,1.77,7.09,0.2001,0.8449,1,0.7742,-0.67,-7.17,0.0,mature,train,26
partner_247,LATAM,Manufacturing,Registered,42,10,stable,1,0.5,69.6,23,4,0,0.0003,0,8120.74,27.46,78.19,0.352,0.2692,0,0.5217,25.28,0.0,0.0,mature,train,26
partner_248,NA,Retail,Certified,23,9,improving,0,3.4,100.0,30,2,1,0.0006,0,29343.0,18.55,19.1,0.2132,0.8808,1,0.4286,16.11,8.89,0.0,mature,train,26
partner_249,NA,Services,Registered,1,3,improving,5,6.0,11.3,63,0,0,0.8296,1,3334.16,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-80.05,new_partner,train,26
partner_250,NA,Services,Registered,8,7,improving,1,3.6,75.2,42,4,0,0.0276,0,5415.11,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-5.52,new_partner,train,26
partner_251,LATAM,Retail,Certified,36,7,declining,5,3.5,33.2,28,3,0,0.0265,1,24378.42,0.2,17.97,0.1476,-0.3282,0,0.4643,-2.24,0.0,0.0,mature,train,26
partner_252,APAC,Retail,Certified,8,8,declining,10,4.5,33.2,54,0,0,0.1555,1,32301.12,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-12.78,new_partner,train,26
partner_253,NA,Retail,Registered,12,6,declining,3,3.3,44.1,67,0,1,0.1808,0,14272.42,-3.26,-1.41,0.0907,-0.0658,0,0.9149,-5.7,0.0,0.0,mature,train,26
partner_254,EMEA,Manufacturing,Certified,28,10,improving,0,2.5,78.1,0,4,0,0.0005,0,16207.25,-7.33,-12.37,0.1081,-0.0696,0,0.1429,-9.51,0.0,0.0,mature,train,26
partner_255,EMEA,Retail,Strategic,11,10,improving,0,2.7,89.2,0,5,0,0.0003,0,97923.18,-0.91,-10.55,0.1192,-0.4662,0,0.5714,-3.35,0.0,0.0,mature,train,26
partner_256,LATAM,Services,Certified,4,8,improving,1,1.9,66.4,26,4,0,0.0067,0,23341.46,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-53.47,new_partner,train,26
partner_257,APAC,Services,Strategic,33,8,improving,3,2.4,50.3,47,1,0,0.0134,0,94735.33,18.58,15.02,0.1725,0.1927,0,0.6364,17.45,0.0,0.0,mature,train,26
partner_258,EMEA,Services,Certified,36,7,improving,3,4.7,70.1,49,2,1,0.1073,0,28893.1,-4.08,19.99,0.2391,-0.0783,0,0.5,-5.21,0.0,0.0,mature,train,26
partner_259,EMEA,Tech,Registered,39,9,stable,1,1.6,56.6,0,7,0,0.0008,0,20221.83,-28.06,-4.27,0.1922,0.6983,1,0.875,-31.04,-12.29,0.0,mature,train,26
partner_260,NA,Services,Registered,51,5,stable,4,2.8,60.8,63,1,0,0.0667,0,11976.31,7.76,55.77,0.2653,-0.5207,0,0.8636,6.63,0.0,0.0,mature,train,26
partner_261,EMEA,Retail,Certified,4,5,stable,2,4.0,66.6,76,2,1,0.207,0,37373.23,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,35.35,new_partner,train,26
partner_262,APAC,Tech,Strategic,21,4,declining,5,3.8,27.1,36,1,1,0.7312,0,67448.99,-5.72,-34.3,0.241,-0.0638,0,0.2727,-8.7,0.0,0.0,mature,train,26
partner_263,NA,Tech,Registered,10,8,declining,2,5.2,51.1,23,1,0,0.3437,0,9337.47,22.65,57.06,0.2649,0.2146,0,0.5897,19.67,0.0,0.0,mature,train,26
partner_264,EMEA,Services,Registered,49,10,improving,0,1.3,77.4,18,4,0,0.001,0,16384.46,0.79,30.24,0.2262,-0.0295,0,0.9286,-0.34,0.0,0.0,mature,train,26
partner_265,APAC,Manufacturing,Certified,28,6,declining,11,3.9,56.3,61,0,1,0.7312,1,32944.87,-3.1,28.03,0.1693,0.1731,0,0.6923,-5.28,0.0,0.0,mature,train,26
partner_266,EMEA,Services,Registered,2,8,stable,0,2.8,59.6,53,1,0,0.036,0,6422.15,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-56.32,new_partner,train,26
partner_267,EMEA,Retail,Certified,37,7,stable,3,4.0,100.0,43,2,0,0.0055,0,14662.26,-3.86,-2.3,0.0972,0.0441,0,0.1515,-6.3,0.0,0.0,mature,train,26
partner_268,EMEA,Services,Certified,1,8,improving,1,3.4,74.6,26,0,0,0.0008,0,38979.62,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,17.23,new_partner,train,26
partner_269,EMEA,Tech,Certified,12,6,stable,3,4.7,54.6,33,1,1,0.0381,0,53427.02,-2.24,-6.52,0.1157,-0.4369,0,0.9032,-5.22,0.0,0.0,mature,train,26
partner_270,EMEA,Tech,Strategic,38,7,improving,4,2.3,74.4,3,2,0,0.001,0,65563.68,4.19,5.34,0.1165,-0.3876,0,0.4,1.21,0.0,0.0,mature,train,26
partner_271,EMEA,Services,Certified,26,5,stable,1,4.8,35.0,61,4,0,0.0341,0,26131.72,35.94,2.17,0.196,0.8919,1,0.4412,34.81,3.61,0.0,mature,train,26
partner_272,EMEA,Tech,Certified,41,5,declining,5,2.0,58.4,66,0,1,0.4333,1,18400.91,45.31,10.62,0.2746,0.8339,1,0.2903,42.33,3.96,0.0,mature,train,26
partner_273,EMEA,Tech,Certified,30,4,declining,6,3.8,13.5,59,0,0,0.5363,1,18063.33,6.43,-12.36,0.088,-0.3831,0,0.2258,3.45,0.0,0.0,mature,train,26
partner_274,NA,Manufacturing,Certified,45,7,declining,1,4.0,61.0,49,1,1,0.0992,0,32008.19,-7.46,11.17,0.1042,-0.0486,0,0.7692,-9.64,0.0,0.0,mature,train,26
partner_275,LATAM,Retail,Strategic,29,7,declining,3,2.9,38.9,45,3,1,0.4871,0,59030.27,-26.54,13.77,0.2307,0.9411,1,0.1111,-28.98,8.31,0.0,mature,train,26
partner_276,NA,Tech,Registered,1,7,stable,1,2.7,47.6,0,5,0,0.0302,0,6978.76,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-72.71,new_partner,train,26
