partner_id,region,vertical,partner_tier,scoring_path,months_as_partner,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,nps_score,nps_trend,engagement_score,days_since_last_contact,has_competitor_relationship,predicted_churn_probability,expected_cost_of_inaction,primary_risk_drivers,risk_flag
partner_824,LATAM,Manufacturing,Strategic,mature,10,150732.1,12.08,56.8,0.0,0.0,10,stable,80.8,43,0,0.0046,4194.0,engagement decline,🟢 Low Risk
partner_571,NA,Tech,Registered,mature,51,5845.92,-4.62,-12.37,0.0,0.0,5,declining,64.7,56,0,0.1192,4180.0,"declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_76,EMEA,Tech,Certified,new_partner,3,27799.02,1.28,1.75,0.0,-36.56,8,stable,57.6,26,1,0.0249,4148.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_597,LATAM,Retail,Registered,mature,52,6062.01,2.56,12.3,0.0,0.0,5,improving,67.4,49,1,0.1134,4126.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_392,EMEA,Services,Certified,mature,25,34821.73,-2.95,0.26,0.0,0.0,8,improving,71.1,40,1,0.0196,4105.0,competitor relationship,🟢 Low Risk
partner_23,APAC,Services,Registered,mature,21,8851.1,14.4,46.28,0.0,0.0,5,declining,73.5,45,0,0.0771,4097.0,weak/declining NPS,🟢 Low Risk
partner_605,APAC,Retail,Registered,mature,28,9063.22,8.12,-3.01,3.65,0.0,4,improving,67.2,30,1,0.0752,4087.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_728,EMEA,Services,Registered,mature,37,16560.52,11.65,95.34,0.0,0.0,8,declining,66.8,78,0,0.041,4079.0,"weak/declining NPS, long contact gap",🟢 Low Risk
partner_735,EMEA,Services,Registered,mature,22,9511.18,8.23,33.21,0.0,0.0,7,stable,26.1,11,1,0.0704,4018.0,competitor relationship,🟢 Low Risk
partner_57,NA,Services,Strategic,new_partner,3,92851.97,1.28,1.75,0.0,38.08,8,declining,74.2,18,0,0.0072,4003.0,weak/declining NPS,🟢 Low Risk
partner_401,NA,Tech,Certified,mature,34,86416.32,5.39,47.97,0.0,0.0,9,declining,76.4,26,0,0.0077,3998.0,weak/declining NPS,🟢 Low Risk
partner_769,EMEA,Retail,Certified,mature,33,21367.08,8.86,12.68,9.7,0.0,7,improving,62.5,33,1,0.0306,3929.0,competitor relationship,🟢 Low Risk
partner_724,APAC,Manufacturing,Registered,mature,23,16176.1,24.4,44.98,0.0,0.0,8,declining,62.1,43,1,0.0405,3928.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_380,LATAM,Tech,Certified,mature,19,19472.45,-10.58,-24.95,0.0,0.0,5,stable,52.3,30,0,0.0332,3878.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_412,LATAM,Services,Strategic,mature,27,23147.87,-7.05,-14.81,0.0,0.0,7,stable,67.5,43,1,0.0276,3838.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_982,APAC,Tech,Registered,mature,37,11324.32,5.52,-3.21,0.0,0.0,6,improving,32.7,43,1,0.0561,3814.0,competitor relationship,🟢 Low Risk
partner_398,EMEA,Services,Registered,mature,11,4647.3,-7.85,-33.42,0.0,0.0,6,declining,67.4,32,1,0.1366,3808.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_306,NA,Services,Registered,mature,23,9113.59,0.72,57.34,0.0,0.0,6,stable,72.0,39,1,0.0696,3807.0,competitor relationship,🟢 Low Risk
partner_162,APAC,Manufacturing,Registered,mature,15,6395.42,20.76,3.08,2.1,0.0,7,declining,73.2,35,1,0.0989,3794.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_375,EMEA,Services,Registered,mature,11,15865.97,-9.61,-0.66,-10.5,0.0,7,improving,53.9,52,0,0.0397,3783.0,underperforming their own normal season,🟢 Low Risk
partner_267,EMEA,Retail,Certified,mature,43,14794.81,-4.48,7.43,0.0,0.0,8,stable,53.0,55,0,0.0425,3774.0,engagement decline,🟢 Low Risk
partner_792,NA,Tech,Registered,mature,56,19656.26,3.19,29.05,0.0,0.0,7,stable,48.0,37,1,0.0318,3745.0,competitor relationship,🟢 Low Risk
partner_779,LATAM,Tech,Registered,mature,11,13842.02,9.85,46.32,0.0,0.0,6,improving,58.7,67,0,0.0447,3709.0,long contact gap,🟢 Low Risk
partner_35,NA,Tech,Registered,mature,17,6498.59,0.42,6.21,0.0,0.0,7,improving,44.6,47,1,0.0933,3638.0,competitor relationship,🟢 Low Risk
partner_94,NA,Retail,Registered,mature,29,9437.78,-1.78,40.07,0.0,0.0,6,improving,28.6,37,0,0.0637,3608.0,engagement decline,🟢 Low Risk
partner_461,NA,Services,Strategic,mature,12,31115.65,-10.53,-39.29,0.0,0.0,7,improving,63.7,21,1,0.0193,3606.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_577,APAC,Services,Certified,new_partner,5,15896.01,1.28,1.75,0.0,-43.59,8,stable,75.1,51,1,0.0376,3585.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_509,NA,Retail,Certified,mature,42,46989.99,13.77,52.17,0.0,0.0,6,stable,58.3,33,0,0.0127,3579.0,engagement decline,🟢 Low Risk
partner_58,NA,Retail,Registered,mature,37,10218.9,37.26,7.23,13.0,0.0,8,declining,50.1,65,0,0.0579,3550.0,"weak/declining NPS, long contact gap",🟢 Low Risk
partner_907,NA,Tech,Strategic,new_partner,4,71647.61,1.28,1.75,0.0,144.58,8,declining,87.5,29,0,0.0082,3544.0,weak/declining NPS,🟢 Low Risk
partner_993,LATAM,Tech,Registered,mature,16,8697.8,45.45,-5.39,-8.99,0.0,7,improving,18.6,40,0,0.0676,3529.0,engagement decline,🟢 Low Risk
partner_85,EMEA,Services,Certified,mature,42,61212.94,-15.54,13.27,13.42,0.0,8,stable,48.6,3,0,0.0095,3506.0,engagement decline,🟢 Low Risk
partner_290,EMEA,Manufacturing,Registered,mature,50,5185.0,2.44,0.78,0.0,0.0,6,declining,47.4,13,1,0.112,3483.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_36,EMEA,Manufacturing,Certified,new_partner,8,67272.21,1.28,1.75,0.0,71.77,8,improving,49.1,3,0,0.0086,3461.0,engagement decline,🟢 Low Risk
partner_408,APAC,Retail,Registered,mature,40,3806.72,-27.15,11.78,13.67,0.0,6,declining,39.7,29,0,0.1513,3456.0,weak/declining NPS,🟢 Low Risk
partner_757,NA,Retail,Strategic,mature,33,54087.07,1.97,47.97,0.0,0.0,7,improving,61.4,13,1,0.0106,3453.0,competitor relationship,🟢 Low Risk
partner_103,EMEA,Services,Certified,mature,31,18175.07,-23.53,-41.01,0.0,0.0,5,declining,75.6,0,1,0.0313,3413.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_276,NA,Tech,Registered,new_partner,6,6336.27,1.28,1.75,0.0,-74.37,6,improving,32.0,43,0,0.0891,3389.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_366,NA,Tech,Certified,mature,31,5741.58,-0.99,-20.84,0.0,0.0,7,stable,38.9,17,1,0.0982,3383.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_294,EMEA,Tech,Registered,mature,45,11437.23,6.26,44.18,0.0,0.0,6,improving,75.6,65,0,0.0489,3352.0,long contact gap,🟢 Low Risk
partner_11,NA,Manufacturing,Registered,mature,26,8969.54,39.43,-15.21,-16.02,0.0,4,stable,22.7,28,0,0.062,3337.0,"underperforming their own normal season, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_136,EMEA,Tech,Certified,mature,13,46165.52,4.51,35.09,0.0,0.0,8,declining,62.7,22,0,0.0119,3304.0,weak/declining NPS,🟢 Low Risk
partner_38,NA,Tech,Registered,mature,21,5680.85,-0.26,2.41,3.67,0.0,6,improving,71.1,42,1,0.0966,3291.0,competitor relationship,🟢 Low Risk
partner_459,LATAM,Services,Registered,mature,23,15772.01,2.09,42.09,0.0,0.0,8,improving,58.7,56,1,0.0345,3260.0,competitor relationship,🟢 Low Risk
partner_694,NA,Manufacturing,Strategic,mature,49,63840.92,24.43,14.16,0.0,0.0,6,stable,74.6,41,0,0.0085,3249.0,engagement decline,🟢 Low Risk
partner_730,NA,Tech,Strategic,mature,21,68772.97,24.35,115.21,0.0,0.0,7,stable,69.5,11,0,0.0078,3231.0,engagement decline,🟢 Low Risk
partner_687,NA,Tech,Registered,mature,14,5100.32,3.4,39.81,0.0,0.0,6,improving,63.3,51,1,0.1044,3196.0,competitor relationship,🟢 Low Risk
partner_330,EMEA,Retail,Registered,mature,37,14756.51,5.76,4.17,-2.68,0.0,6,improving,33.0,30,0,0.0358,3166.0,engagement decline,🟢 Low Risk
partner_922,APAC,Tech,Registered,mature,29,15816.86,6.97,50.28,0.0,0.0,7,improving,68.1,42,1,0.0325,3083.0,competitor relationship,🟢 Low Risk
partner_567,LATAM,Retail,Registered,new_partner,8,9902.18,1.28,1.75,0.0,-42.11,7,stable,71.7,54,1,0.0514,3054.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_620,EMEA,Retail,Strategic,new_partner,7,65490.13,1.28,1.75,0.0,50.15,9,stable,65.2,44,0,0.0077,3027.0,engagement decline,🟢 Low Risk
partner_587,EMEA,Tech,Registered,mature,34,3754.9,-11.71,-33.66,0.0,0.0,7,stable,47.5,50,1,0.1342,3023.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_369,NA,Retail,Registered,new_partner,4,8355.46,1.28,1.75,0.0,-79.04,6,improving,44.8,29,0,0.0599,3003.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_933,NA,Services,Certified,new_partner,7,15697.47,1.28,1.75,0.0,-46.52,8,declining,75.2,63,0,0.0318,2999.0,"ramping behind cohort norm for a new partner, weak/declining NPS, long contact gap",🟢 Low Risk
partner_794,EMEA,Manufacturing,Strategic,new_partner,7,35166.21,1.28,1.75,0.0,-23.62,6,stable,78.3,36,0,0.0142,2996.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_458,NA,Tech,Registered,mature,40,4897.07,26.7,1.35,2.75,0.0,7,stable,51.0,64,1,0.1016,2986.0,"long contact gap, competitor relationship",🟢 Low Risk
partner_878,NA,Tech,Registered,new_partner,3,11521.3,1.28,1.75,0.0,-53.33,7,stable,64.2,37,1,0.0423,2923.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_772,NA,Services,Certified,mature,42,14636.85,-14.99,-41.99,0.0,0.0,8,declining,51.9,30,1,0.0331,2906.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_966,NA,Retail,Certified,mature,51,25407.45,17.28,36.49,0.0,0.0,7,improving,82.2,34,1,0.019,2903.0,competitor relationship,🟢 Low Risk
partner_505,NA,Services,Registered,mature,26,9437.67,-4.1,-21.44,0.0,0.0,6,declining,55.1,20,0,0.0512,2898.0,"declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_635,EMEA,Services,Certified,mature,53,14862.22,-8.49,-13.99,0.0,0.0,5,stable,47.6,19,0,0.0323,2883.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_912,APAC,Retail,Registered,mature,48,8877.89,5.0,44.64,0.0,0.0,6,improving,59.5,53,1,0.0537,2863.0,competitor relationship,🟢 Low Risk
partner_908,EMEA,Retail,Registered,new_partner,5,6214.63,1.28,1.75,0.0,-72.12,5,improving,63.9,0,1,0.0765,2852.0,"ramping behind cohort norm for a new partner, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_128,EMEA,Manufacturing,Registered,mature,54,13074.71,7.97,-5.9,0.0,0.0,6,declining,54.4,7,1,0.036,2823.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_19,APAC,Retail,Certified,mature,46,23074.85,-0.89,-2.66,0.0,0.0,6,improving,56.7,8,1,0.0204,2819.0,competitor relationship,🟢 Low Risk
partner_365,LATAM,Tech,Certified,mature,50,42020.56,-24.75,13.32,7.77,0.0,6,stable,69.4,24,0,0.0111,2797.0,engagement decline,🟢 Low Risk
partner_516,EMEA,Retail,Certified,mature,20,21024.54,-16.07,-3.95,0.0,0.0,7,improving,78.4,9,1,0.0221,2782.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_245,LATAM,Tech,Registered,mature,49,14327.99,8.26,58.71,0.0,0.0,6,stable,46.5,21,1,0.032,2755.0,competitor relationship,🟢 Low Risk
partner_499,NA,Tech,Certified,mature,20,12679.27,-4.91,-22.98,0.0,0.0,7,stable,86.8,49,1,0.0361,2745.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_285,NA,Services,Registered,mature,30,3829.45,-8.57,-32.06,0.0,0.0,5,stable,39.3,51,0,0.1187,2728.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_753,EMEA,Services,Certified,mature,38,58187.25,14.7,58.39,0.0,0.0,8,improving,62.6,20,0,0.0078,2712.0,engagement decline,🟢 Low Risk
partner_456,EMEA,Retail,Certified,mature,14,19234.19,-1.19,9.67,0.0,0.0,8,declining,81.2,47,0,0.0232,2677.0,weak/declining NPS,🟢 Low Risk
partner_115,EMEA,Services,Registered,mature,14,9842.73,-2.13,4.3,0.0,0.0,6,stable,67.5,19,1,0.0446,2631.0,competitor relationship,🟢 Low Risk
partner_647,EMEA,Retail,Certified,mature,11,63919.46,11.62,66.33,0.0,0.0,7,improving,39.8,0,0,0.0068,2622.0,engagement decline,🟢 Low Risk
partner_343,APAC,Tech,Certified,mature,41,20192.33,-9.03,-7.54,0.0,0.0,7,stable,69.4,28,1,0.0216,2613.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_973,EMEA,Manufacturing,Registered,mature,15,3912.56,-2.07,2.69,0.0,0.0,6,improving,65.1,65,1,0.1103,2589.0,"long contact gap, competitor relationship",🟢 Low Risk
partner_682,EMEA,Services,Strategic,mature,22,58852.59,2.29,14.17,0.0,0.0,6,improving,58.4,0,0,0.0073,2577.0,engagement decline,🟢 Low Risk
partner_195,EMEA,Services,Certified,mature,21,15769.72,3.04,-6.17,0.0,0.0,6,stable,82.0,24,1,0.0272,2573.0,competitor relationship,🟢 Low Risk
partner_872,EMEA,Tech,Registered,mature,35,17491.88,4.4,38.04,0.0,0.0,7,improving,44.2,20,1,0.0245,2568.0,competitor relationship,🟢 Low Risk
partner_798,EMEA,Retail,Registered,mature,43,13488.83,0.72,14.07,0.0,0.0,8,declining,68.1,59,0,0.031,2511.0,weak/declining NPS,🟢 Low Risk
partner_320,APAC,Services,Strategic,mature,21,65002.34,8.52,-2.08,0.0,0.0,9,stable,61.6,47,0,0.0064,2494.0,engagement decline,🟢 Low Risk
partner_565,LATAM,Services,Certified,new_partner,4,66105.43,1.28,1.75,0.0,300.0,9,improving,63.5,22,1,0.0063,2489.0,competitor relationship,🟢 Low Risk
partner_751,EMEA,Manufacturing,Registered,mature,45,3426.85,-6.05,-18.09,0.0,0.0,4,improving,57.0,45,0,0.1185,2437.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_227,EMEA,Tech,Certified,mature,37,18239.42,-6.16,-8.99,-9.57,0.0,9,stable,40.3,41,1,0.0221,2424.0,competitor relationship,🟢 Low Risk
partner_486,NA,Retail,Registered,mature,56,10426.15,9.47,71.1,0.0,0.0,5,declining,83.4,51,0,0.0387,2424.0,weak/declining NPS,🟢 Low Risk
partner_626,NA,Manufacturing,Registered,mature,34,13153.28,3.77,44.17,0.0,0.0,6,stable,82.7,46,1,0.0306,2411.0,competitor relationship,🟢 Low Risk
partner_193,EMEA,Services,Certified,mature,18,33748.09,-4.41,18.76,0.0,0.0,7,improving,56.6,27,0,0.0118,2391.0,engagement decline,🟢 Low Risk
partner_28,EMEA,Tech,Registered,mature,43,11658.26,10.46,20.9,0.0,0.0,7,declining,63.7,0,1,0.0341,2386.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_930,LATAM,Tech,Certified,mature,46,41181.89,16.7,60.9,0.0,0.0,8,improving,47.3,10,0,0.0096,2364.0,engagement decline,🟢 Low Risk
partner_334,APAC,Services,Registered,new_partner,8,3158.49,1.28,1.75,0.0,-84.8,5,improving,29.8,30,1,0.1246,2360.0,"ramping behind cohort norm for a new partner, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_917,EMEA,Manufacturing,Registered,new_partner,4,3726.6,1.28,1.75,0.0,-90.82,5,stable,60.5,33,0,0.1054,2357.0,"ramping behind cohort norm for a new partner, weak/declining NPS",🟢 Low Risk
partner_124,NA,Retail,Registered,mature,28,8131.97,-8.95,-7.82,-4.23,0.0,9,declining,39.8,52,0,0.0482,2353.0,weak/declining NPS,🟢 Low Risk
partner_965,APAC,Manufacturing,Registered,new_partner,7,36385.75,1.28,1.75,0.0,269.77,9,declining,73.7,25,1,0.0107,2347.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_803,APAC,Retail,Registered,mature,33,10642.16,5.17,-4.12,-5.28,0.0,9,declining,35.2,16,1,0.0367,2345.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_551,NA,Retail,Certified,mature,35,29480.35,20.69,10.17,-0.65,0.0,7,stable,66.3,27,0,0.0132,2339.0,engagement decline,🟢 Low Risk
partner_894,EMEA,Retail,Certified,mature,42,31114.74,34.86,-4.1,-4.04,0.0,8,improving,51.9,25,1,0.0125,2325.0,competitor relationship,🟢 Low Risk
partner_302,EMEA,Manufacturing,Certified,new_partner,3,26624.81,1.28,1.75,0.0,-28.91,9,improving,74.0,67,1,0.0142,2266.0,"ramping behind cohort norm for a new partner, long contact gap, competitor relationship",🟢 Low Risk
partner_357,LATAM,Tech,Registered,mature,43,4467.71,-7.95,-4.0,0.0,0.0,5,stable,82.4,33,1,0.0841,2254.0,"declining GTV, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_665,NA,Services,Registered,mature,43,11273.87,11.56,0.59,0.0,0.0,5,declining,73.2,31,0,0.0331,2237.0,weak/declining NPS,🟢 Low Risk
partner_754,NA,Services,Registered,new_partner,3,4094.4,1.28,1.75,0.0,-73.35,7,declining,46.9,41,0,0.0906,2226.0,"ramping behind cohort norm for a new partner, weak/declining NPS",🟢 Low Risk
partner_14,APAC,Services,Registered,mature,37,8866.63,-19.84,6.54,17.67,0.0,9,stable,37.4,36,1,0.0416,2212.0,competitor relationship,🟢 Low Risk
partner_179,APAC,Retail,Registered,mature,49,19026.37,-4.96,-34.51,0.0,0.0,9,stable,48.9,60,1,0.0193,2200.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_843,NA,Retail,Registered,mature,31,6730.96,-9.6,-10.47,0.0,0.0,6,stable,73.4,38,0,0.0543,2195.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_949,APAC,Retail,Strategic,mature,24,107905.95,8.83,11.32,0.0,0.0,9,declining,100.0,12,0,0.0034,2193.0,weak/declining NPS,🟢 Low Risk
partner_292,EMEA,Manufacturing,Certified,mature,40,15891.07,-4.24,-22.22,0.0,0.0,8,improving,88.5,51,1,0.0228,2178.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_123,EMEA,Services,Registered,mature,49,4749.9,-9.6,-36.4,0.0,0.0,5,stable,50.1,33,1,0.0764,2178.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_20,LATAM,Tech,Registered,mature,46,11035.83,-11.11,2.43,0.0,0.0,8,stable,71.3,45,1,0.0329,2176.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_526,NA,Retail,Registered,new_partner,7,7637.43,1.28,1.75,0.0,-53.37,7,stable,56.0,33,1,0.0468,2145.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_998,EMEA,Tech,Registered,mature,25,4809.0,-14.96,-30.1,0.0,0.0,7,improving,76.1,89,0,0.073,2107.0,"declining GTV, declining year-over-year, long contact gap",🟢 Low Risk
partner_932,NA,Manufacturing,Registered,mature,48,5943.61,54.65,15.66,14.65,0.0,7,improving,50.5,23,0,0.059,2104.0,engagement decline,🟢 Low Risk
partner_914,APAC,Tech,Certified,mature,57,28266.65,-5.46,25.75,0.0,0.0,8,improving,64.5,12,1,0.0124,2100.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_74,EMEA,Services,Strategic,mature,38,56365.68,-1.05,-33.26,0.0,0.0,7,stable,57.2,12,0,0.0062,2094.0,declining year-over-year,🟢 Low Risk
partner_432,LATAM,Manufacturing,Certified,mature,46,36128.15,-8.69,0.77,0.0,0.0,7,stable,56.0,44,0,0.0096,2091.0,declining GTV,🟢 Low Risk
partner_941,EMEA,Retail,Strategic,mature,50,80678.75,-9.35,11.57,0.0,0.0,8,improving,80.8,39,0,0.0043,2074.0,declining GTV,🟢 Low Risk
partner_861,LATAM,Manufacturing,Registered,mature,45,7700.13,12.69,26.84,0.0,0.0,7,stable,39.6,61,0,0.0449,2073.0,long contact gap,🟢 Low Risk
partner_929,NA,Retail,Registered,mature,45,8953.06,-13.49,-28.92,0.0,0.0,6,improving,60.8,48,1,0.0382,2052.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_340,APAC,Tech,Registered,mature,38,14127.71,13.41,42.0,0.0,0.0,7,declining,100.0,77,0,0.024,2035.0,"weak/declining NPS, long contact gap",🟢 Low Risk
partner_373,NA,Tech,Registered,mature,57,6583.33,4.35,50.52,0.0,0.0,5,improving,71.5,43,0,0.0514,2031.0,weak/declining NPS,🟢 Low Risk
partner_249,NA,Services,Registered,new_partner,6,3167.72,1.28,1.75,0.0,-78.39,6,improving,47.9,29,1,0.1052,2000.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_322,NA,Tech,Registered,mature,59,14452.25,1.8,18.28,0.0,0.0,6,stable,77.7,67,0,0.023,1994.0,long contact gap,🟢 Low Risk
partner_26,EMEA,Tech,Registered,mature,47,4944.1,1.7,-16.32,0.0,0.0,8,declining,55.1,45,1,0.0668,1982.0,"declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_802,NA,Manufacturing,Registered,new_partner,6,7570.71,1.28,1.75,0.0,-65.02,7,stable,55.3,56,0,0.0432,1964.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_81,LATAM,Retail,Registered,mature,55,6675.6,-16.27,5.42,2.18,0.0,7,declining,37.3,23,0,0.0487,1951.0,weak/declining NPS,🟢 Low Risk
partner_592,NA,Retail,Strategic,mature,59,71225.93,-18.99,-0.08,-9.27,0.0,5,stable,65.4,15,0,0.0045,1927.0,weak/declining NPS,🟢 Low Risk
partner_209,EMEA,Retail,Registered,mature,19,5708.69,-3.38,-6.27,0.0,0.0,7,improving,44.1,68,0,0.0562,1926.0,long contact gap,🟢 Low Risk
partner_797,EMEA,Manufacturing,Certified,new_partner,7,9355.02,1.28,1.75,0.0,-84.75,6,stable,43.9,31,0,0.0342,1921.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_114,NA,Services,Certified,mature,38,64869.69,-9.85,-6.09,-12.89,0.0,8,stable,75.2,23,1,0.0049,1902.0,"underperforming their own normal season, competitor relationship",🟢 Low Risk
partner_327,APAC,Tech,Registered,new_partner,6,15296.93,1.28,1.75,0.0,91.31,7,improving,82.9,20,1,0.0205,1883.0,competitor relationship,🟢 Low Risk
partner_251,LATAM,Retail,Certified,mature,42,25893.01,4.07,22.41,0.0,0.0,6,improving,53.2,11,0,0.0121,1873.0,engagement decline,🟢 Low Risk
partner_812,EMEA,Tech,Strategic,mature,50,82191.65,-3.62,8.78,0.0,0.0,8,declining,87.3,15,0,0.0038,1868.0,weak/declining NPS,🟢 Low Risk
partner_409,EMEA,Services,Registered,mature,33,5262.71,-12.63,-30.64,0.0,0.0,7,improving,56.8,37,1,0.0591,1867.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_809,NA,Tech,Registered,new_partner,5,13477.25,1.28,1.75,0.0,51.85,8,improving,52.7,48,1,0.023,1862.0,competitor relationship,🟢 Low Risk
partner_651,NA,Retail,Strategic,mature,14,29419.85,-14.4,-34.42,0.0,0.0,7,stable,75.1,46,0,0.0105,1852.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_374,NA,Services,Registered,mature,45,10741.4,20.1,55.57,0.0,0.0,7,declining,56.1,49,0,0.0282,1815.0,weak/declining NPS,🟢 Low Risk
partner_876,APAC,Services,Registered,mature,21,18396.37,5.32,60.24,0.0,0.0,8,improving,40.4,25,0,0.0164,1807.0,engagement decline,🟢 Low Risk
partner_31,LATAM,Manufacturing,Registered,mature,53,8733.95,19.99,52.24,0.0,0.0,6,improving,61.9,35,0,0.0345,1806.0,engagement decline,🟢 Low Risk
partner_70,NA,Tech,Certified,mature,60,21468.68,-24.12,-35.0,0.0,0.0,6,improving,67.9,58,0,0.014,1802.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_822,NA,Tech,Certified,mature,41,20517.94,-5.13,-9.38,0.0,0.0,8,declining,59.2,12,1,0.0146,1796.0,"declining GTV, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_517,NA,Retail,Registered,mature,18,3615.46,-13.32,-32.58,0.0,0.0,6,stable,58.7,48,1,0.0825,1789.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_21,LATAM,Services,Certified,mature,17,17320.78,-4.57,-18.87,0.0,0.0,10,improving,49.8,32,1,0.0171,1782.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_165,NA,Retail,Strategic,mature,17,54711.54,0.21,-20.18,0.0,0.0,6,stable,76.4,30,0,0.0054,1761.0,declining year-over-year,🟢 Low Risk
partner_477,NA,Tech,Registered,mature,17,11006.16,3.41,13.8,0.0,0.0,9,improving,58.0,64,1,0.0266,1754.0,"long contact gap, competitor relationship",🟢 Low Risk
partner_45,APAC,Retail,Strategic,mature,37,28251.5,-16.0,-18.1,0.0,0.0,7,improving,60.4,35,0,0.0103,1742.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_773,NA,Manufacturing,Strategic,mature,58,19956.82,5.48,-0.25,0.0,0.0,7,stable,67.3,28,1,0.0145,1739.0,competitor relationship,🟢 Low Risk
partner_744,EMEA,Services,Certified,new_partner,5,17264.43,1.28,1.75,0.0,-66.56,5,improving,81.1,2,1,0.0168,1737.0,"ramping behind cohort norm for a new partner, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_738,NA,Retail,Certified,mature,10,35111.8,38.9,-0.47,-3.94,0.0,8,declining,77.2,0,1,0.0082,1724.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_515,NA,Services,Registered,mature,49,10495.17,-5.68,3.41,0.0,0.0,9,stable,48.8,51,1,0.0273,1721.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_852,EMEA,Services,Registered,mature,33,15358.83,-3.89,66.84,0.0,0.0,7,stable,49.6,51,0,0.0183,1690.0,engagement decline,🟢 Low Risk
partner_431,APAC,Services,Certified,mature,52,8938.47,-3.45,-28.72,0.0,0.0,8,improving,34.7,44,1,0.0314,1687.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_838,APAC,Tech,Registered,new_partner,6,11192.84,1.28,1.75,0.0,28.63,6,improving,90.6,71,0,0.025,1676.0,long contact gap,🟢 Low Risk
partner_100,APAC,Retail,Registered,mature,17,5814.64,8.9,17.58,0.0,0.0,4,improving,52.1,9,0,0.048,1676.0,weak/declining NPS,🟢 Low Risk
